Ability,Water Bubble,Levitate,Moxie,Clear Body,Analytic,Water Absorb
Nature,Adamant,Naive,Jolly,Jolly,Timid,Timid
Moves,Liquidation,Thunder,Close Combat,Meteor Mash,Tri Attack,Water Spout
,Leech Life,Aqua Tail,Crunch,Earthquake,Thunder,Scald
,Infestation,Sludge Bomb,Iron Tail,Thunder Punch,Dark Pulse,Shadow Ball
,Sticky Web,Super Fang,Dragon Dance,Power-Up Punch,Nasty Plot,Strength Sap
,Route 132,,,,,
Name,Swimmer♂ Richard [Optional],,,,,
Pokémon,,,,,,
,Octillery,Stunfisk,Reuniclus,,,
Level,80 ,80 ,80 ,,,
Held Item,,,,,,
Ability,Suction Cups,Static,Overcoat,,,
Nature,Bashful,Bashful,Bashful,,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Swimmer♀ Kara [Optional],,,,,
Pokémon,,,,,,
,Gengar,Froslass,,,,
Level,80 ,80 ,,,,
Held Item,,,,,,
Ability,Cursed Body,Cursed Body,,,,
Nature,Bashful,Bashful,,,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Swimmer♀ Susie [Optional],,,,,
Pokémon,,,,,,
,Gengar,Banette,,,,
Level,80 ,80 ,,,,
Held Item,,,,,,
Ability,Cursed Body,Insomnia,,,,
Nature,Bashful,Bashful,,,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Fisherman Ronald [Optional],,,,,
Pokémon,,,,,,
,Froslass,Reuniclus,Barraskewda,Golisopod,Gyarados,
Level,80 ,80 ,80 ,80 ,80 ,
Held Item,,,,,,
Ability,Cursed Body,Overcoat,Swift Swim,Emergency Exit,Intimidate,
Nature,Bashful,Bashful,Bashful,Bashful,Bashful,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Expert Paxton [Optional],,,,,
Pokémon,,,,,,
,Staraptor,Breloom,Hawlucha,,,
Level,80 ,80 ,80 ,,,
Held Item,,,,,,
Ability,Intimidate,Effect Spore,Limber,,,
Nature,Bashful,Bashful,Bashful,,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Cool Trainer Darcy [Optional],,,,,
Pokémon,,,,,,
,Turtonator,Gyarados,Eelektross,,,
Level,80 ,80 ,80 ,,,
Held Item,,,,,,
Ability,Shell Armor,Intimidate,Levitate,,,
Nature,Bashful,Bashful,Bashful,,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Expert Makayla [Optional],,,,,
Pokémon,,,,,,
,Kecleon,Conkeldurr,Jellicent,,,
Level,80 ,80 ,80 ,,,
Held Item,,,,,,
Ability,Protean,Guts,Cursed Body,,,
Nature,Bashful,Bashful,Bashful,,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Cool Trainer Jonathan [Optional],,,,,
Pokémon,,,,,,
,Overqwil,Kingdra,Dragalge,,,
Level,80 ,80 ,80 ,,,
Held Item,,,,,,
Ability,Intimidate,Swift Swim,Poison Point,,,
Nature,Bashful,Bashful,Bashful,,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Black Belt Kiyo [Optional],,,,,
Pokémon,,,,,,
,Bewear,Mienshao,Sirfetch’d,Hitmonchan,Hitmonlee,Hitmontop
Level,80 ,80 ,80 ,80 ,80 ,80 
Held Item,,,,,,
Ability,Fluffy,Inner Focus,Inner Focus,Inner Focus,Limber,Intimidate
Nature,Bashful,Bashful,Bashful,Bashful,Bashful,Bashful
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Swimmer♀ Dana [Optional],,,,,
Pokémon,,,,,,
,Togekiss,Milotic,Tsareena,Azumarill,Manectric,
Level,80 ,80 ,80 ,80 ,80 ,
Held Item,,,,,,
Ability,Super Luck,Marvel Scale,Sweet Veil,Thick Fat,Static,
Nature,Bashful,Bashful,Bashful,Bashful,Bashful,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
,Route 133,,,,,
Name,Swimmer♂ Franklin [Optional],,,,,
Pokémon,,,,,,
,Walrein,Dragapult,Electivire,,,
Level,80 ,80 ,80 ,,,
Held Item,,,,,,
Ability,Thick Fat,Clear Body,Vital Spirit,,,
Nature,Bashful,Bashful,Bashful,,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Swimmer♀ Debra [Optional],,,,,
Pokémon,,,,,,
,Avalugg-Hisui,Hydreigon,Magmortar,,,
Level,80 ,80 ,80 ,,,
Held Item,,,,,,
Ability,Strong Jaw,Levitate,Flame Body,,,
Nature,Bashful,Bashful,Bashful,,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Cool Trainer Warren [Optional],,,,,
Pokémon,,,,,,
,Golem-Alola,Ludicolo,Rhyperior,Noivern,Weavile,
Level,80 ,80 ,80 ,80 ,80 ,
Held Item,,,,,,
Ability,Magnet Pull,Swift Swim,Solid Rock,Frisk,Inner Focus,
Nature,Bashful,Bashful,Bashful,Bashful,Bashful,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Bird Keeper Beck [Optional],,,,,
Pokémon,,,,,,
,Electrode-Hisui,Ursaluna,Sharpedo,Pidgeot,Altaria,
Level,80 ,80 ,80 ,80 ,80 ,
Held Item,,,,,,
Ability,Aftermath,Guts,Rough Skin,Keen Eye,Natural Cure,
Nature,Bashful,Bashful,Bashful,Bashful,Bashful,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Expert Mollie & Expert Conor [Double],,,,,
Pokémon,,,,,,
,Gyarados,Weezing-Galar,Braviary,Manectric,Dugtrio,Gyarados-Mega
Level,90 ,90 ,90 ,90 ,90 ,90 
Held Item,Power Herb,Black Sludge,Iapapa Berry,Life Orb,Focus Sash,Gyaradosite
Ability,Intimidate,Levitate,Defiant,Lightning Rod,Arena Trap,Mold Breaker
Nature,Jolly,Timid,Jolly,Timid,Jolly,Jolly
Moves,Bounce,Sludge Bomb,Double-Edge,Thunderbolt,Earthquake,Crunch
,Waterfall,Strange Steam,Dual Wingbeat,Flamethrower,Stone Edge,Waterfall
,Power Whip,Fire Blast,Close Combat,Hidden Power Grass,Pursuit,Dragon Dance
,Icy Wind,Will-O-Wisp,Tailwind,Protect,Reversal,Protect
,Route 134,,,,,
Name,Sailor Hudson [Optional],,,,,
Pokémon,,,,,,
,Wailord,Clawitzer,Crawdaunt,Lanturn,,
Level,80 ,80 ,80 ,80 ,,
Held Item,,,,,,
Ability,Water Veil,Mega Launcher,Hyper Cutter,Volt Absorb,,
Nature,Bashful,Bashful,Bashful,Bashful,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Battle Girl Reyna [Optional],,,,,
Pokémon,,,,,,
,Medicham,Sawk,Tauros,Miltank,,
Level,80 ,80 ,80 ,80 ,,
Held Item,,,,,,
Ability,Pure Power,Mold Breaker,Intimidate,Thick Fat,,
Nature,Bashful,Bashful,Bashful,Bashful,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Black Belt Hitoshi [Optional],,,,,
Pokémon,,,,,,
,Toxicroak,Pangoro,Krookodile,Gliscor,,
Level,80 ,80 ,80 ,80 ,,
Held Item,,,,,,
Ability,Poison Touch,Iron Fist,Intimidate,Hyper Cutter,,
Nature,Bashful,Bashful,Bashful,Bashful,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Swimmer♂ Jaiden [Optional],,,,,
Pokémon,,,,,,
,Jynx,Floatzel,Hatterene,,,
Level,80 ,80 ,80 ,,,
Held Item,,,,,,
Ability,Oblivious,Swift Swim,Synchronize,,,
Nature,Bashful,Bashful,Bashful,,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Swimmer♀ Laurel [Optional],,,,,
Pokémon,,,,,,
,Masquerain,Gastrodon,Tentacruel,Probopass,,
Level,80 ,80 ,80 ,80 ,,
Held Item,,,,,,
Ability,Intimidate,Sticky Hold,Clear Body,Magnet Pull,,
Nature,Bashful,Bashful,Bashful,Bashful,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Cool Trainer Marley [Optional],,,,,
Pokémon,,,,,,
,Manectric,Arcanine,Granbull,Lucario,,
Level,80 ,80 ,80 ,80 ,,
Held Item,,,,,,
Ability,Static,Intimidate,Intimidate,Steadfast,,
Nature,Bashful,Bashful,Bashful,Bashful,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Dragon Tamer Aaron [Optional],,,,,
Pokémon,,,,,,
,Salamence,Dragonite,Zoroark,Aerodactyl,Dhelmise,
Level,80 ,80 ,80 ,80 ,80 ,
Held Item,,,,,,
Ability,Intimidate,Inner Focus,Dark Aura,Rock Head,Steelworker,
Nature,Bashful,Bashful,Bashful,Bashful,Bashful,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Bird Keeper Alex [Optional],,,,,
Pokémon,,,,,,
,Xatu,Glalie,Boltund,Jellicent,Greninja,
Level,80 ,80 ,80 ,80 ,80 ,
Held Item,,,,,,
Ability,Synchronize,Inner Focus,Strong Jaw,Cursed Body,Torrent,
Nature,Bashful,Bashful,Bashful,Bashful,Bashful,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
Name,Sailor Kelvin [Optional],,,,,
Pokémon,,,,,,
,Yanmega,Slowking,Weezing-Galar,Muk-Alola,Carracosta,
Level,80 ,80 ,80 ,80 ,80 ,
Held Item,,,,,,
Ability,Tinted Lens,Oblivious,Levitate,Poison Touch,Solid Rock,
Nature,Bashful,Bashful,Bashful,Bashful,Bashful,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
,Sootopolis Gym,,,,,
Name,Lass Andrea & Beauty Connie [Double],,,,,
Pokémon,,,,,,
,Inteleon,Kangaskhan,Decidueye-Hisui,Tsareena,Toxicroak,Milotic
Level,91 ,90 ,90 ,90 ,90 ,91 
Held Item,Light Clay,Weakness Policy,White Herb,Sitrus Berry,Focus Sash,Lum Berry
Ability,Torrent,Scrappy,Overgrow,Queenly Majesty,Dry Skin,Competitive
Nature,Timid,Jolly,Naive,Jolly,Naive,Bold
Moves,Muddy Water,Body Slam,Leaf Storm,Power Whip,Focus Blast,Muddy Water
,Icy Wind,Aqua Tail,Close Combat,Triple Axel,Gunk Shot,Icy Wind
,Light Screen,Icy Wind,Leaf Blade,Acupressure,Stone Edge,Hypnosis
,Reflect,Fake Out,Knock Off,Protect,Acupressure,Recover
Name,Beauty Bridget,,,,,
Pokémon,,,,,,
,Clefable,Greninja,Sandslash-Alola,Floatzel,Goodra-Hisui,
Level,91 ,90 ,90 ,90 ,91 ,
Held Item,Life Orb,Lum Berry,Life Orb,Expert Belt,Leftovers,
Ability,Magic Guard,Protean,Slush Rush,Water Veil,Shell Armor,
Nature,Timid,Hasty,Jolly,Timid,Impish,
Moves,Blizzard,Blizzard,Iron Head,Hydro Pump,Dragon Tail,
,Fire Blast,Low Kick,Triple Axel,Blizzard,Heavy Slam,
,Psychic,Spikes,Earthquake,Focus Blast,Earthquake,
,Stealth Rock,Toxic Spikes,Stealth Rock,Taunt,Curse,
Name,Lady Daphne,,,,,
Pokémon,,,,,,
,Ribombee,Bruxish,Primarina,Samurott-Hisui,Dragapult,Roserade
Level,90 ,91 ,91 ,91 ,89 ,90 
Held Item,Focus Sash,Tanga Berry,Kebia Berry,Chople Berry,Power Herb,Life Orb
Ability,Shield Dust,Strong Jaw,Liquid Voice,Shell Armor,Clear Body,Technician
Nature,Timid,Jolly,Timid,Jolly,Adamant,Timid
Moves,Moonblast,Liquidation,Hyper Voice,Liquidation,Dragon Darts,Sludge Bomb
,Bug Buzz,Psychic Fangs,Draining Kiss,Knock Off,Phantom Force,Grass Knot
,Psychic,Crunch,Psychic,Sacred Sword,Aqua Tail,Extrasensory
,Sticky Web,Swords Dance,Calm Mind,Swords Dance,Infestation,Sleep Powder
Name,Pokéfan Bethany,,,,,
Pokémon,,,,,,
,Politoed,Copperajah,Seismitoad,Overqwil,Electrode-Hisui,Feraligatr
Level,91 ,90 ,90 ,90 ,90 ,91 
Held Item,Eject Button,Iapapa Berry,Focus Sash,Lum Berry,Life Orb,Life Orb
Ability,Drizzle,Sheer Force,Swift Swim,Swift Swim,Static,Sheer Force
Nature,Timid,Adamant,Rash,Adamant,Rash,Jolly
Moves,Hydro Pump,Iron Head,Earth Power,Gunk Shot,Thunder,Liquidation
,Focus Blast,Earthquake,Power Whip,Throat Chop,Energy Ball,Crunch
,Psychic,Rock Slide,Sludge Bomb,Liquidation,Explosion,Ice Punch
,Hypnosis,Stealth Rock,Weather Ball,Destiny Bond,Hidden Power Ice,Dragon Dance
Name,Lass Crissy,,,,,
Pokémon,,,,,,
,Pincurchin,Silvally-Grass,Hydreigon,Raichu-Alola,Slowking-Galar,Clawitzer
Level,91 ,90 ,90 ,90 ,90 ,91 
Held Item,Custap Berry,Grass Memory,Life Orb,Focus Sash,Electric Seed,Leftovers
Ability,Electric Surge,RKS System,Levitate,Surge Surfer,Regenerator,Mega Launcher
Nature,Brave,Naive,Naive,Modest,Bold,Timid
Moves,Rising Voltage,Multi-Attack,Draco Meteor,Rising Voltage,Psychic,Water Pulse
,Self-Destruct,Terrain Pulse,Earthquake,Surf,Scald,Aura Sphere
,Hydro Pump,Ice Beam,Iron Tail,Grass Knot,Calm Mind,Dark Pulse
,Toxic Spikes,Work Up,Aqua Tail,Nasty Plot,Slack Off,Terrain Pulse
Name,Lady Brianna,,,,,
Pokémon,,,,,,
,Kabutops,Gothitelle,Accelgor,Togedemaru,Whiscash,
Level,89 ,88 ,88 ,88 ,89 ,
Held Item,Focus Sash,Psychic Gem,Life Orb,Salac Berry,Rindo Berry,
Ability,Weak Armor,Shadow Tag,Sticky Hold,Sturdy,Oblivious,
Nature,Jolly,Timid,Timid,Jolly,Jolly,
Moves,Stone Edge,Psychic,Bug Buzz,Iron Tail,Earthquake,
,Liquidation,Thunderbolt,Focus Blast,Zing Zap,Waterfall,
,Metal Sound,Signal Beam,Energy Ball,Flail,Zen Headbutt,
,Stealth Rock,Hypnosis,Spikes,Endeavor,Dragon Dance,
Name,Lass Pearl,,,,,
Pokémon,,,,,,
,Cryogonal,Sigilyph,Electivire,Walrein,Beartic,
Level,90 ,89 ,88 ,89 ,89 ,
Held Item,Light Clay,Weakness Policy,Expert Belt,Leftovers,Ice Gem,
Ability,Levitate,Magic Guard,Vital Spirit,Ice Body,Slush Rush,
Nature,Naive,Timid,Timid,Timid,Jolly,
Moves,Blizzard,Air Slash,Thunderbolt,Blizzard,Icicle Crash,
,Freeze-Dry,Stored Power,Focus Blast,Scald,Liquidation,
,Explosion,Calm Mind,Weather Ball,Freeze-Dry,Low Kick,
,Aurora Veil,Roost,Magnet Rise,Substitute,Swords Dance,
Name,Beauty Tiffany & Beauty Olivia [Double],,,,,
Pokémon,,,,,,
,Empoleon,Kommo-o,Mamoswine,Mr. Rime,Mandibuzz,Arctovish
Level,90 ,89 ,90 ,90 ,89 ,90 
Held Item,Safety Goggles,Throat Spray,Focus Sash,Focus Sash,Rocky Helmet,Water Gem
Ability,Torrent,Overcoat,Oblivious,Ice Body,Overcoat,Water Absorb
Nature,Timid,Timid,Hasty,Timid,Timid,Naive
Moves,Hydro Pump,Clanging Scales,Blizzard,Blizzard,Foul Play,Blizzard
,Flash Cannon,Aura Sphere,High Horsepower,Psychic,Dark Pulse,Fishious Rend
,Grass Knot,Flash Cannon,Freeze-Dry,Icy Wind,Fake Tears,Freeze-Dry
,Sing,Protect,Ice Shard,Fake Out,Tailwind,Stone Edge
Name,Leader Juan [Double] [Boss],,,,,
Pokémon,,,,,,
,Sneasler,Glalie-Mega,Keldeo,Salamence,Basculegion,Glastrier
Level,91 ,93 ,92 ,91 ,92 ,92 
Held Item,Focus Sash,Glalitite,Lum Berry,Yache Berry,Water Gem,Assault Vest
Ability,Poison Touch,Refrigerate,Justified,Intimidate,Adaptability,Chilling Neigh
Nature,Jolly,Hasty,Timid,Hasty,Jolly,Jolly
Moves,Close Combat,Blizzard,Hydro Pump,Dragon Rush,Aqua Tail,Glacial Lance
,Poison Jab,Freeze-Dry,Secret Sword,Dual Wingbeat,Spirit Shackle,High Horsepower
,Icy Wind,Return,Muddy Water,Fire Blast,Aqua Jet,Body Press
,Fake Out,Protect,Coaching,Tailwind,Protect,Facade
